Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price
CM-12693,10/12/2015,10/14/2015,First Class,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",4372
AS-10278,10/12/2015,10/14/2015,First Class,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,4741
HE-14838,10/31/2015,11/6/2015,Standard Class,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1974
CG-12559,3/21/2014,3/25/2014,Standard Class,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2691
DV-13084,3/21/2014,3/25/2014,Standard Class,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3497
CM-12694,11/6/2017,11/13/2017,Standard Class,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,2480
AS-10279,7/6/2017,7/13/2017,Standard Class,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4207
HE-14839,7/6/2017,7/13/2017,Standard Class,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",2218
CG-12560,6/24/2017,6/29/2017,Standard Class,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,3998
DV-13085,8/3/2014,8/5/2014,First Class,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,3039
CM-12695,8/3/2014,8/5/2014,First Class,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",3508
AS-10280,12/17/2017,12/21/2017,Second Class,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,3031
HE-14840,6/3/2017,6/7/2017,Standard Class,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",3685
CG-12561,12/9/2017,12/14/2017,Standard Class,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,4429
DV-13086,12/1/2017,12/7/2017,Standard Class,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",1179
CM-12696,12/1/2017,12/7/2017,Standard Class,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1629
AS-10281,12/1/2017,12/7/2017,Standard Class,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",4788
HE-14841,12/1/2017,12/7/2017,Standard Class,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",1722
CG-12562,12/1/2017,12/7/2017,Standard Class,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1310
DV-13087,2/9/2015,2/13/2015,Second Class,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,4852
CM-12697,1/2/2015,1/9/2015,Standard Class,OFF-LA-10004544,Office Supplies,Labels,Avery 505,2972
AS-10282,1/2/2015,1/9/2015,Standard Class,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2849
HE-14842,1/2/2015,1/9/2015,Standard Class,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,3748
CG-12563,1/2/2015,1/9/2015,Standard Class,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,2390
DV-13088,1/2/2015,1/9/2015,Standard Class,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,3398
CM-12698,10/28/2016,11/1/2016,Standard Class,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",2902
AS-10283,10/28/2016,11/1/2016,Standard Class,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,1155
HE-14843,12/24/2015,12/27/2015,First Class,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,2488
CG-12564,12/24/2015,12/27/2015,First Class,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",3399
DV-13089,12/24/2015,12/27/2015,First Class,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,2334
CM-12699,12/24/2015,12/27/2015,First Class,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",3171
AS-10284,12/24/2015,12/27/2015,First Class,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,3868
HE-14844,12/24/2015,12/27/2015,First Class,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,4383
CG-12565,8/9/2015,8/16/2015,Standard Class,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2197
DV-13090,8/9/2015,8/16/2015,Standard Class,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,4489
CM-12700,8/9/2015,8/16/2015,Standard Class,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,4043
AS-10285,2/28/2015,3/4/2015,Standard Class,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,1134
HE-14845,2/28/2015,3/4/2015,Standard Class,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",4963
CG-12566,9/13/2014,9/17/2014,Standard Class,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,4091
DV-13091,4/7/2017,4/12/2017,Standard Class,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,4859
CM-12701,4/7/2017,4/12/2017,Standard Class,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,4986
AS-10286,4/7/2017,4/12/2017,Standard Class,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,4490
HE-14846,4/7/2017,4/12/2017,Standard Class,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1941
CG-12567,4/7/2017,4/12/2017,Standard Class,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,2451
DV-13092,11/12/2017,11/16/2017,Standard Class,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),4131
CM-12702,6/4/2016,6/9/2016,Second Class,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,3355
AS-10287,6/4/2016,6/9/2016,Second Class,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3083
HE-14847,6/4/2016,6/9/2016,Second Class,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,4756
CG-12568,6/4/2016,6/9/2016,Second Class,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,1886
DV-13093,6/4/2016,6/9/2016,Second Class,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,2016
CM-12703,6/4/2016,6/9/2016,Second Class,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,3434
AS-10288,6/4/2016,6/9/2016,Second Class,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",1298
HE-14848,6/1/2014,6/6/2014,Second Class,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1799
CG-12569,6/1/2014,6/6/2014,Second Class,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,2182
DV-13094,6/1/2014,6/6/2014,Second Class,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",4450
CM-12704,6/1/2014,6/6/2014,Second Class,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1190
AS-10289,6/1/2014,6/6/2014,Second Class,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,3244
HE-14849,12/10/2016,12/15/2016,Second Class,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",4288
CG-12570,9/11/2016,9/17/2016,Standard Class,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",1423
DV-13095,9/11/2016,9/17/2016,Standard Class,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,4091
CM-12705,12/10/2016,12/13/2016,First Class,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",4507
AS-10290,12/10/2016,12/13/2016,First Class,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,4097
HE-14850,11/28/2015,12/4/2015,Standard Class,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4324
CG-12571,11/28/2015,12/4/2015,Standard Class,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",3358
DV-13096,11/28/2015,12/4/2015,Standard Class,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",2361
CM-12706,11/28/2015,12/4/2015,Standard Class,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,2261
AS-10291,12/1/2017,12/3/2017,Second Class,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,4895
HE-14851,12/1/2017,12/3/2017,Second Class,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,4684
CG-12572,12/1/2017,12/3/2017,Second Class,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,3733
DV-13097,6/8/2017,6/12/2017,Standard Class,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1013
CM-12707,9/19/2014,9/21/2014,Second Class,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3183
AS-10292,9/19/2014,9/21/2014,Second Class,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,1225
HE-14852,6/6/2016,6/13/2016,Standard Class,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,2297
CG-12573,11/10/2015,11/15/2015,Standard Class,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,2230
DV-13098,6/16/2017,6/20/2017,Standard Class,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",2657
CM-12708,1/22/2016,1/28/2016,Standard Class,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,1571
AS-10293,12/9/2017,12/13/2017,Standard Class,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,4722
HE-14853,12/9/2017,12/13/2017,Standard Class,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",4723
CG-12574,12/28/2017,1/2/2018,Second Class,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,3831
DV-13099,7/30/2015,7/31/2015,First Class,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,3830
CM-12709,7/30/2015,7/31/2015,First Class,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,1751
AS-10294,7/30/2015,7/31/2015,First Class,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1887
HE-14854,9/16/2017,9/17/2017,First Class,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3530
CG-12575,9/16/2017,9/17/2017,First Class,OFF-AR-10001427,Office Supplies,Art,Newell 330,3739
DV-13100,10/13/2017,10/17/2017,Standard Class,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",4437
CM-12710,10/13/2017,10/17/2017,Standard Class,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",3761
AS-10295,10/13/2017,10/17/2017,Standard Class,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,4933
HE-14855,10/13/2017,10/17/2017,Standard Class,OFF-LA-10002043,Office Supplies,Labels,Avery 489,4860
CG-12576,9/26/2015,9/28/2015,Second Class,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1561
DV-13101,9/26/2015,9/28/2015,Second Class,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,2003
CM-12711,11/2/2015,11/6/2015,Standard Class,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",2005
AS-10296,9/26/2015,10/2/2015,Standard Class,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,4784
HE-14856,9/26/2015,10/2/2015,Standard Class,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,4673
CG-12577,9/26/2015,10/2/2015,Standard Class,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,2520
DV-13102,12/18/2016,12/20/2016,Second Class,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,1188
CM-12712,12/18/2016,12/20/2016,Second Class,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",2736
AS-10297,12/18/2016,12/20/2016,Second Class,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,4125
HE-14857,11/20/2016,11/24/2016,Second Class,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,4186
CG-12578,11/20/2016,11/24/2016,Second Class,OFF-LA-10004689,Office Supplies,Labels,Avery 512,2943
DV-13103,11/20/2016,11/24/2016,Second Class,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,3004
CM-12713,11/20/2016,11/24/2016,Second Class,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",3130
AS-10298,12/26/2014,12/28/2014,First Class,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",3517
HE-14858,12/26/2014,12/28/2014,First Class,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,2211
CG-12579,12/26/2014,12/28/2014,First Class,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,3391
DV-13104,12/26/2014,12/28/2014,First Class,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,3089
CM-12714,12/26/2014,12/28/2014,First Class,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",2170
AS-10299,10/28/2016,11/3/2016,Standard Class,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,3904
HE-14859,10/28/2016,11/3/2016,Standard Class,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2161
CG-12580,10/28/2016,11/3/2016,Standard Class,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,2293
DV-13105,10/28/2016,11/3/2016,Standard Class,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",2806
CM-12715,10/28/2016,11/3/2016,Standard Class,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,3191
AS-10300,11/19/2017,11/23/2017,Standard Class,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,2941
HE-14860,5/4/2015,5/9/2015,Second Class,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,1624
CG-12581,12/30/2014,1/4/2015,Standard Class,OFF-AR-10003651,Office Supplies,Art,Newell 350,3081
DV-13106,6/1/2014,6/6/2014,Standard Class,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",2673
CM-12716,6/1/2014,6/6/2014,Standard Class,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,4619
AS-10301,4/15/2017,4/17/2017,First Class,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4940
HE-14861,9/12/2016,9/14/2016,Second Class,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1471
CG-12582,9/12/2016,9/14/2016,Second Class,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1439
DV-13107,9/12/2016,9/14/2016,Second Class,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",4464
CM-12717,9/12/2016,9/14/2016,Second Class,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2621
AS-10302,9/27/2014,10/3/2014,Standard Class,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",4138
HE-14862,8/9/2014,8/16/2014,Standard Class,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,2577
CG-12583,8/9/2014,8/16/2014,Standard Class,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,1562
DV-13108,12/28/2014,12/30/2014,First Class,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",2095
CM-12718,11/4/2014,11/9/2014,Standard Class,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1153
AS-10303,11/4/2014,11/9/2014,Standard Class,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,1858
HE-14863,11/4/2014,11/9/2014,Standard Class,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,4085
CG-12584,11/4/2014,11/9/2014,Standard Class,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,3122
DV-13109,11/4/2014,11/9/2014,Standard Class,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",3249
CM-12719,9/19/2014,9/24/2014,Standard Class,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,1142
AS-10304,4/23/2016,4/27/2016,Standard Class,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,2000
HE-14864,4/23/2016,4/27/2016,Standard Class,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,4289
CG-12585,11/3/2017,11/5/2017,Second Class,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,4563
DV-13110,8/30/2016,9/1/2016,First Class,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,3448
CM-12720,8/30/2016,9/1/2016,First Class,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",2570
AS-10305,8/30/2016,9/1/2016,First Class,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,2342
HE-14865,8/30/2016,9/1/2016,First Class,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,2938
CG-12586,8/30/2016,9/1/2016,First Class,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,4711
DV-13111,4/25/2016,4/29/2016,Second Class,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,3249
CM-12721,4/25/2016,4/29/2016,Second Class,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,3908
AS-10306,4/25/2016,4/29/2016,Second Class,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,2945
HE-14866,9/1/2015,9/4/2015,Second Class,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,3909
CG-12587,9/1/2015,9/4/2015,Second Class,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,3631
DV-13112,9/1/2015,9/4/2015,Second Class,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,1575
CM-12722,7/12/2014,7/17/2014,Standard Class,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4074
AS-10307,7/12/2014,7/17/2014,Standard Class,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,4550
HE-14867,6/22/2015,6/26/2015,Second Class,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2606
CG-12588,4/13/2014,4/17/2014,Second Class,OFF-AR-10000122,Office Supplies,Art,Newell 314,1496
DV-13113,4/13/2014,4/17/2014,Second Class,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1435
CM-12723,4/13/2014,4/17/2014,Second Class,OFF-FA-10002780,Office Supplies,Fasteners,Staples,4421
AS-10308,4/13/2014,4/17/2014,Second Class,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",1144
HE-14868,12/20/2015,12/24/2015,Standard Class,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,3339
CG-12589,6/15/2017,6/19/2017,Standard Class,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2843
DV-13114,7/8/2017,7/12/2017,Standard Class,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3073
CM-12724,7/8/2017,7/12/2017,Standard Class,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,2923
AS-10309,7/8/2017,7/12/2017,Standard Class,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",1828
